zipcode,latitude,longitude
78113,28.96764,-98.0152
78114,29.16277,-98.1758
78115,29.54508,-98.0408
78116,29.09273,-97.8439
78117,28.99381,-97.9281
78118,28.92237,-97.937
78119,28.88394,-97.8584
78121,29.34551,-98.0873
78122,29.40718,-97.7413
78123,29.60074,-98.0415
78124,29.56787,-98.1302
78125,28.42453,-97.7327
78130,29.77648,-98.221
78131,29.79918,-98.3384
78132,29.7565,-98.1983
78133,29.80122,-98.2206
78135,29.7385,-98.0871
78140,29.33103,-97.7898
78141,28.92426,-97.4461
78142,28.52779,-97.783
78143,29.24841,-97.8286
78144,28.95622,-97.8981
78145,28.42453,-97.7327
78146,28.61639,-97.8081
78147,29.08023,-98.1062
78148,29.43753,-98.4615
78150,29.43753,-98.4615
78151,28.82197,-97.7683
78152,29.43378,-98.2224
78154,29.57897,-98.2778
78155,29.57873,-97.9518
78156,29.61179,-97.9712
78159,29.27731,-97.6458
78160,29.23539,-97.934
78161,29.28879,-98.0509
78162,28.42453,-97.7327
78163,29.77669,-98.4626
78164,29.08047,-97.5041
78201,29.39993,-98.5374
78202,29.42843,-98.462
78203,29.41463,-98.4614
78204,29.40593,-98.5078
78205,29.42413,-98.4841
78206,29.43753,-98.4615
78207,29.34881,-98.4399
78208,29.43998,-98.46
78209,29.43123,-98.4277
78210,29.35365,-98.4805
78211,29.31165,-98.6428
78212,29.43878,-98.4934
78213,29.43753,-98.4615
78214,29.35073,-98.4838
78215,29.43798,-98.4839
78216,29.17328,-98.4789
78217,29.43753,-98.4615
78218,29.43753,-98.4615
78219,29.44918,-98.3446
78220,29.41418,-98.3917
78221,29.25917,-98.4536
78222,29.33288,-98.3824
78223,29.32317,-98.3727
78224,29.32606,-98.456
78225,29.33788,-98.4406
78226,29.39012,-98.5499
78227,29.40158,-98.6255
78228,29.35333,-98.4674
78229,29.26928,-98.3346
78230,29.26828,-98.7195
78231,29.43753,-98.4615
78232,29.43753,-98.4615
78233,29.29256,-98.4085
78234,29.43753,-98.4615
78235,29.34935,-98.4421
78236,29.40598,-98.6084
78237,29.34538,-98.4834
78238,29.45102,-98.6169
78239,29.43753,-98.4615
78240,29.43753,-98.4615
78241,29.43753,-98.4615
78242,29.34051,-98.6708
78243,29.43753,-98.4615
78244,29.38848,-98.4485
78245,29.40688,-98.7226
78246,29.43753,-98.4615
78247,29.43753,-98.4615
78248,29.43753,-98.4615
78249,29.43753,-98.4615
78250,29.43753,-98.4615
78251,29.46488,-98.6717
78252,29.33732,-98.7058
78253,29.47197,-98.7574
78254,29.43753,-98.4615
78255,29.43753,-98.4615
78256,29.43753,-98.4615
78257,29.43753,-98.4615
78258,29.43753,-98.4615
78259,29.43753,-98.4615
78260,29.43753,-98.4615
78261,29.43753,-98.4615
78262,29.44933,-98.2903
78263,29.35436,-98.3054
78264,29.19492,-98.4999
78265,29.43753,-98.4615
78266,29.74016,-98.2284
78268,29.43753,-98.4615
78269,29.43753,-98.4615
78270,29.43753,-98.4615
78275,29.43753,-98.4615
78278,29.43753,-98.4615
78279,29.43753,-98.4615
78280,29.43753,-98.4615
78283,29.43753,-98.4615
78284,29.44263,-98.4913
78285,29.43753,-98.4615
78286,29.43753,-98.4615
78287,29.43753,-98.4615
78288,29.43753,-98.4615
78289,29.43753,-98.4615
78291,29.43753,-98.4615
78292,29.43753,-98.4615
78293,29.43753,-98.4615
78294,29.43753,-98.4615
78295,29.43753,-98.4615
78296,29.43753,-98.4615
78297,29.43753,-98.4615
78298,29.43753,-98.4615
78299,29.43753,-98.4615
78330,27.83611,-97.5303
78332,27.70382,-98.0552
78333,27.65947,-98.0123
78335,27.91245,-97.1884
78336,27.94979,-97.5134
78338,27.11696,-97.6124
78339,27.80448,-97.8087
78340,28.09778,-97.2062
78341,27.59246,-98.4141
78342,27.65947,-98.0123
78343,27.62334,-97.7499
78344,27.42945,-98.8385
78347,27.777,-97.4632
78349,27.66024,-98.5178
78350,28.42181,-98.0719
78351,27.63328,-97.7633
78352,27.96495,-97.6682
78353,27.02305,-98.261
78355,27.2232,-98.145
78357,27.89918,-98.6149
78358,28.05892,-97.0524
78359,27.94538,-97.2458
78360,27.07131,-98.6863
78361,27.07069,-98.6927
78362,27.87356,-97.2242
78363,27.42287,-97.8406
78364,27.42102,-97.8824
78368,28.00069,-97.5393
78369,27.43807,-99.0019
78370,27.94142,-97.5817
78371,27.73209,-99.5051
78372,27.94235,-98.0641
78373,27.77067,-97.1051
78374,27.97948,-97.5389
78375,27.31524,-98.1643
78376,27.66024,-98.5178
78377,28.28182,-97.2977
78379,27.29768,-97.7877
78380,27.79551,-97.752
78381,28.0131,-97.0936
78382,28.07045,-97.1015
78383,28.02496,-97.8704
78384,27.66012,-98.5178
78385,27.2223,-97.7931
78387,28.01282,-97.5566
78389,28.21206,-97.7127
78390,27.97391,-97.4211
78391,28.17896,-97.7456
78393,28.20687,-97.3345
78401,27.75939,-97.6481
78402,27.82491,-97.3875
78403,27.777,-97.4632
78404,27.77345,-97.6441
78405,27.77244,-97.4387
78406,27.7666,-97.5285
78407,27.80568,-97.446
78408,27.78265,-97.4456
78409,27.80795,-97.6933
78410,27.82437,-97.584
78411,27.73208,-97.3851
78412,27.68456,-97.3518
78413,27.67593,-97.4024
78414,27.66738,-97.3734
78415,27.67953,-97.4502
78416,27.81133,-97.6139
78417,27.71701,-97.4454
78418,27.70944,-97.2628
78419,27.72361,-97.3808
78426,27.777,-97.4632
78427,27.777,-97.4632
78460,27.88986,-97.8797
78461,27.777,-97.4632
78463,27.777,-97.4632
78465,27.777,-97.4632
78466,27.777,-97.4632
78467,27.777,-97.4632
78468,27.777,-97.4632
78469,27.777,-97.4632
78470,27.777,-97.4632
78471,27.777,-97.4632
78472,27.74022,-97.5792
78473,27.777,-97.4632
78474,27.777,-97.4632
78475,27.777,-97.4632
78476,27.777,-97.4632
78477,27.777,-97.4632
78478,27.777,-97.4632
78480,27.777,-97.4632
78501,26.2693,-98.2243
78502,26.25671,-98.1989
78503,26.18217,-98.3377
78504,26.32628,-98.2334
78505,26.4097,-98.2242
78516,26.22171,-98.2188
78520,26.05215,-97.5144
78521,26.09862,-97.5069
78522,26.18891,-97.7642
78523,25.981,-97.5209
78526,25.97172,-97.4698
78535,26.24505,-97.7415
78536,26.42139,-98.8487
78537,26.21124,-98.1348
78538,26.33275,-97.9622
78539,26.32867,-98.1396
78540,26.3194,-98.1909
78543,26.29742,-97.9883
78545,26.56204,-99.1335
78547,26.33935,-98.7373
78548,26.28971,-98.6479
78549,26.4097,-98.2242
78550,26.1852,-97.5368
78551,26.24465,-97.7205
78552,26.1744,-97.6836
78553,26.12524,-97.4756
78557,26.18578,-98.2722
78558,26.29453,-98.0456
78559,26.13135,-97.7549
78560,26.24256,-98.4746
78561,26.56128,-97.4299
78562,26.29989,-97.9247
78563,26.4097,-98.2242
78564,26.94541,-99.2039
78565,26.4097,-98.2242
78566,26.1315,-97.5524
78567,26.04166,-97.6937
78568,26.1904,-97.5422
78569,26.40624,-97.7917
78570,26.20906,-98.0755
78572,26.22963,-98.1927
78573,26.4097,-98.2242
78575,26.00677,-97.5473
78576,26.19373,-98.1015
78577,26.18669,-98.1277
78578,26.1453,-97.5054
78579,26.0922,-97.9532
78580,26.41782,-97.7946
78582,26.49988,-98.7524
78583,26.25226,-97.5654
78584,26.58458,-99.0044
78585,26.51043,-98.7463
78586,26.15235,-97.5317
78588,26.51043,-98.7463
78589,26.21487,-98.1619
78590,26.45551,-97.5858
78591,26.74989,-98.583
78592,26.12524,-97.4756
78593,26.22955,-97.803
78594,26.34529,-97.7914
78595,26.27529,-98.5699
78596,26.17874,-98.1346
78597,26.11589,-97.494
78598,26.55429,-97.4262
78599,26.4097,-98.2242
78602,30.1409,-97.3135
78603,29.44721,-97.4946
78604,29.44721,-97.4946
78605,30.74431,-98.0862
78606,30.13702,-98.4199
78607,30.82813,-98.4311
78608,30.87847,-97.9107
78609,30.76644,-98.4272
78610,30.10836,-97.9892
78611,30.74946,-98.2388
78612,30.08393,-97.4868
78613,30.49403,-97.6287
78614,29.44721,-97.4946
78615,30.48716,-97.3675
78616,29.88918,-97.573
78617,30.15106,-97.602
78618,30.37394,-99.0962
78619,30.09393,-98.0004
78620,30.16546,-98.0444
78621,30.30801,-97.3604
78622,29.76084,-97.7511
78623,29.95346,-98.2285
78624,30.31338,-98.8936
78626,30.66803,-97.5747
78627,30.67359,-97.6461
78628,30.69219,-97.756
78629,29.54302,-97.5439
78630,30.65681,-97.6025
78631,30.24787,-99.2682
78632,29.44721,-97.4946
78634,30.55188,-97.5541
78635,30.22538,-98.542
78636,30.21577,-98.4058
78638,29.65886,-97.8355
78639,30.69711,-98.5483
78640,29.99659,-97.8335
78641,30.58347,-97.8574
78642,30.71535,-97.9119
78643,30.71514,-98.6108
78644,29.8754,-97.6304
78645,30.44901,-97.9669
78646,30.65681,-97.6025
78648,29.70992,-97.638
78650,30.2721,-97.2367
78651,30.32637,-97.7712
78652,30.12382,-97.8393
78653,30.3435,-97.5129
78654,30.66395,-98.1611
78655,29.83944,-97.8508
78656,29.85922,-97.7991
78657,30.53777,-98.3331
78658,29.44721,-97.4946
78659,30.21003,-97.1572
78660,30.44273,-97.597
78661,29.75134,-97.7483
78662,29.95542,-97.4259
78663,30.41494,-98.3567
78664,30.53049,-97.6351
78665,30.21982,-98.3586
78666,29.9729,-97.9971
78667,30.05437,-98.0035
78669,30.39722,-97.8201
78670,29.61179,-97.9712
78671,30.28955,-98.7067
78672,30.772,-98.4463
78673,30.74149,-97.5891
78674,30.67466,-97.5928
78675,30.38795,-98.7019
78676,30.01244,-98.0317
78677,29.44721,-97.4946
78680,30.65681,-97.6025
78681,30.52398,-97.7186
78682,30.65681,-97.6025
78683,30.65681,-97.6025
78691,30.32637,-97.7712
78701,30.26833,-97.7413
78702,30.26411,-97.7135
78703,30.2901,-97.7663
78704,30.24068,-97.7688
78705,30.29305,-97.7369
78708,30.32637,-97.7712
78709,30.32637,-97.7712
78710,30.35195,-97.7151
78711,30.32637,-97.7712
78712,30.2852,-97.7353
78713,30.46858,-97.8433
78714,30.33578,-97.4437
78715,30.45008,-97.4865
78716,30.31622,-97.8587
78717,30.49315,-97.7565
78718,30.32637,-97.7712
78719,30.14129,-97.6788
78720,30.32637,-97.7712
78721,30.26868,-97.6847
78722,30.28685,-97.7188
78723,30.3051,-97.6866
78724,30.29218,-97.6178
78725,30.24355,-97.6252
78726,30.42712,-97.8438
78727,30.4274,-97.7196
78728,30.45215,-97.6947
78729,30.45671,-97.7702
78730,30.36458,-97.8364
78731,30.34555,-97.7697
78732,30.37682,-97.8892
78733,30.3215,-97.8898
78734,30.37045,-97.9427
78735,30.2676,-97.8607
78736,30.27242,-97.9738
78737,30.20395,-97.931
78738,30.32686,-98.0135
78739,30.17293,-97.8867
78741,30.2313,-97.715
78742,30.23645,-97.6699
78744,30.1661,-97.7371
78745,30.1987,-97.7971
78746,30.2971,-97.8181
78747,30.12042,-97.7433
78748,30.16696,-97.8238
78749,30.20796,-97.8571
78750,30.40672,-97.8155
78751,30.3106,-97.7223
78752,30.3329,-97.6999
78753,30.37855,-97.6764
78754,30.36559,-97.6467
78755,30.32637,-97.7712
78756,30.3206,-97.7375
78757,30.34856,-97.6014
78758,30.38363,-97.7082
78759,30.39558,-97.7506
78760,30.32637,-97.7712
78761,30.32637,-97.7712
78762,30.32637,-97.7712
78763,30.33539,-97.5598
78764,30.4455,-97.6595
78765,30.32637,-97.7712
78766,30.4422,-97.6233
78767,30.222,-97.8962
78768,30.32637,-97.7712
78769,30.32637,-97.7712
78771,30.32637,-97.7712
78772,30.32637,-97.7712
78773,30.32637,-97.7712
78774,30.32637,-97.7712
78778,30.32637,-97.7712
78779,30.32637,-97.7712
78780,30.32637,-97.7712
78781,30.32637,-97.7712
78782,30.32637,-97.7712
78783,30.32637,-97.7712
78785,30.32637,-97.7712
78786,30.32637,-97.7712
78787,30.32637,-97.7712
78788,30.32637,-97.7712
78789,30.32637,-97.7712
78801,29.24044,-99.727
78802,29.22369,-99.7793
78827,28.44892,-99.7591
78828,29.82816,-100.10503
78829,28.95982,-99.621
78830,28.56929,-99.5703
78832,29.29988,-100.42105
78833,29.6692,-100.01221
78834,28.50712,-99.726
78836,28.42297,-99.7542
78837,29.76317,-101.23003
78838,29.357,-99.762
78839,28.69381,-99.8249
78840,29.41019,-100.8932
78841,29.34651,-100.92886
78842,29.41195,-100.93421
78843,29.35637,-100.79269
78847,29.76317,-101.23003
78850,29.3395,-99.3218
78851,30.2186,-102.10664
78852,28.78105,-100.31276
78853,28.679,-100.47837
78860,28.52953,-100.33465
78861,29.39858,-99.1762
78870,29.2984,-99.6366
78871,29.76317,-101.23003
78872,28.94364,-99.8438
78873,29.86564,-99.6867
78877,28.64157,-100.38947
78879,29.84975,-99.7682
78880,30.01707,-100.21286
78881,29.32138,-99.4688
78883,29.7296,-99.1911
78884,29.357,-99.762
78885,29.7296,-99.1911
78886,29.23646,-99.1452
78931,29.84928,-96.3132
78932,30.11234,-96.719
78933,29.88671,-96.2908
78934,29.69632,-96.5925
78935,29.70917,-96.4864
78938,29.85459,-96.6851
78940,29.85906,-96.8454
78941,29.78274,-97.1113
78942,30.24935,-96.9318
78943,29.69936,-96.5942
78944,29.97768,-96.4516
78945,29.89649,-96.8721
78946,30.09469,-96.7952
78947,30.40544,-97.0209
78948,30.29492,-96.9659
78949,29.82834,-97.0731
78950,29.91341,-96.496
78951,29.60466,-96.5248
78952,29.89621,-96.9438
78953,29.90847,-97.3176
78954,30.04171,-96.7112
78956,29.71489,-96.9338
78957,30.0034,-97.2221
78959,29.69347,-97.2999
78960,30.07024,-96.902
78961,29.66551,-97.0397
78962,29.67593,-96.743
78963,29.9142,-97.053
79001,35.40527,-102.60274
79002,35.43283,-100.74655
79003,35.40118,-100.2703
79005,36.44829,-100.33041
79007,35.7281,-101.48746
79008,35.63162,-101.59944
79009,34.51904,-102.78463
79010,35.40527,-102.60274
79011,35.53208,-100.20962
79012,35.22562,-102.02991
79013,36.04119,-102.00075
79014,35.9045,-100.38409
79015,35.00499,-101.91008
79016,34.96539,-101.89589
79018,35.68584,-102.33029
79019,35.13303,-101.46083
79021,34.0689,-101.82699
79022,36.27782,-102.60202
79024,36.4453,-100.32541
79025,34.9106,-102.20017
79027,34.53045,-102.26213
79029,35.9216,-101.92026
79031,34.23717,-102.36276
79032,34.27892,-101.89408
79033,36.39112,-100.76122
79034,36.43382,-100.13911
79035,34.6274,-102.78436
79036,35.66321,-101.57598
79039,35.27674,-101.23227
79040,36.23079,-101.31005
79041,34.0646,-101.84575
79042,34.74178,-101.85717
79043,34.38513,-102.11755
79044,35.89163,-102.39266
79045,34.96609,-102.31309
79046,36.11899,-100.02762
79051,36.27783,-102.60217
79052,34.36172,-101.7499
79053,34.52997,-102.78458
79054,35.43905,-100.80586
79056,36.2776,-100.27356
79057,35.23123,-100.60084
79058,35.83777,-101.89284
79059,35.71814,-100.67681
79061,35.51543,-100.41478
79062,36.27732,-101.35435
79063,34.54294,-102.09605
79064,34.18112,-102.14556
79065,35.51511,-100.83636
79066,35.53338,-100.95601
79068,35.29611,-101.34568
79070,36.40849,-100.68722
79072,34.06899,-101.82702
79073,34.0689,-101.82699
79077,34.84048,-100.20492
79078,35.672,-101.57495
79079,35.31534,-100.27215
79080,35.56923,-101.17293
79081,36.22644,-101.29405
79082,34.23322,-102.30724
79083,35.82391,-101.4452
79084,36.34079,-102.07358
79085,34.74373,-102.50644
79086,36.01961,-101.82
79087,36.33708,-102.91684
79088,34.55829,-101.80386
79091,34.96539,-101.89589
79092,35.22414,-102.4214
79093,36.27819,-100.81586
79094,34.96532,-101.35783
79095,34.85262,-100.21447
79096,35.39489,-100.2242
79097,35.4149,-101.17666
79098,35.21194,-102.20042
79101,35.20545,-101.79551
79102,35.20085,-101.85151
79103,35.1953,-101.74427
79104,35.2057,-101.77791
79105,35.40147,-101.89508
79106,35.24866,-101.94271
79107,35.27362,-101.74468
79108,35.29319,-101.77225
79109,35.11389,-101.84732
79110,35.1314,-101.85661
79111,35.25865,-101.69805
79114,35.05,-101.81748
79116,35.24539,-101.99904
79117,35.30888,-101.84303
79118,35.09872,-101.80655
79119,35.06038,-102.01779
79120,35.19635,-101.80341
79121,35.14275,-101.992
79123,35.40147,-101.89508
79124,35.25253,-101.93987
79159,35.21602,-102.07141
79160,35.40147,-101.89508
79163,35.40147,-101.89508
79164,35.40147,-101.89508
79165,35.40147,-101.89508
79166,35.40147,-101.89508
79167,35.40147,-101.89508
79168,35.40147,-101.89508
79170,35.40147,-101.89508
79171,35.40147,-101.89508
79172,35.40147,-101.89508
79174,35.40147,-101.89508
79175,35.40147,-101.89508
79178,35.40147,-101.89508
79180,35.40147,-101.89508
79181,35.40147,-101.89508
79182,35.40147,-101.89508
79184,35.40147,-101.89508
79185,35.40147,-101.89508
79186,35.40147,-101.89508
79187,35.40147,-101.89508
79189,35.40147,-101.89508
79201,34.4104,-100.23637
79220,33.61642,-100.7793
79221,34.07151,-101.30313
79222,34.52967,-100.20764
79223,34.07485,-100.25815
79224,34.07485,-100.25815
79225,34.19569,-99.547
79226,34.9681,-100.89165
79227,33.96816,-99.6412
79229,33.62196,-100.84174
79230,34.76566,-100.02125
79231,34.07151,-101.30313
79232,33.61657,-100.25483
79233,34.53055,-100.68104
79234,34.0739,-100.77955
79235,34.01581,-101.38112
79236,33.61672,-100.25478
79237,34.86937,-100.65893
79238,34.52967,-100.20764
79239,34.67234,-100.6965
79240,34.96552,-100.81486
79241,34.12307,-101.44384
79243,33.61642,-100.7793
79244,34.01165,-100.82092
79245,34.73096,-100.53978
79247,34.34198,-99.3657
79248,34.02174,-100.29863
79250,33.86948,-101.59623
79251,34.96481,-100.27068
79252,34.39086,-99.8572
79255,34.38064,-101.08777
79256,33.90127,-100.8572
79257,34.47133,-101.30419
79258,34.07151,-101.30313
79259,34.52967,-100.20764
79261,34.39483,-100.89256
79311,33.94936,-101.81782
79312,34.02831,-102.42537
79313,33.7705,-102.19271
79314,33.6066,-102.82574
79316,33.17201,-102.33529
79320,33.92931,-102.68829
79322,33.61613,-101.30605
79323,33.00519,-102.85159
79324,33.86829,-102.76458
79325,34.52437,-102.78456
79326,34.06893,-102.35064
79329,33.59371,-101.8148
79330,33.17912,-101.298
79331,32.71559,-101.93754
79336,33.6069,-102.34593
79338,33.59321,-102.3627
79339,34.06378,-102.41325
79342,32.67146,-102.64458
79343,33.62115,-101.30093
79344,33.86325,-102.95535
79345,33.34081,-102.20887
79346,33.66749,-102.69099
79347,34.09239,-102.82992
79350,33.72958,-101.83551
79351,32.97702,-101.93714
79353,33.77898,-102.46662
79355,33.14926,-102.83467
79356,33.18088,-101.29807
79357,33.68513,-101.38359
79358,33.45199,-102.28503
79359,32.94248,-102.58848
79360,32.67191,-102.80535
79363,33.71407,-102.00946
79364,33.55349,-101.80912
79366,33.53132,-101.70077
79367,33.56695,-102.21008
79369,34.06893,-102.35064
79370,33.47153,-100.80202
79371,34.04793,-102.52631
79372,33.49447,-102.43863
79373,33.17807,-101.81644
79376,33.17351,-102.82945
79377,32.92975,-102.12779
79378,33.04727,-102.42817
79379,33.59883,-102.61988
79380,33.74566,-102.32058
79381,33.31871,-101.72567
79382,33.56312,-102.0264
79383,33.17723,-101.81643
79401,33.6077,-101.84205
79402,33.59223,-101.85114
79403,33.58268,-101.8356
79404,33.56245,-101.82141
79405,33.57873,-101.85004
79406,33.60419,-101.89413
79407,33.55577,-101.9894
79408,33.56592,-101.92669
79409,33.61001,-101.82129
79410,33.57208,-101.89639
79411,33.57048,-101.86294
79412,33.52869,-101.931
79413,33.54628,-101.88879
79414,33.57628,-101.92341
79415,33.67571,-101.90655
79416,33.58707,-101.95739
79423,33.47297,-101.89671
79424,33.49248,-101.98312
79430,33.61001,-101.82129
79452,33.61001,-101.82129
79453,33.61001,-101.82129
79457,33.61001,-101.82129
79464,33.48962,-102.01089
79490,33.61001,-101.82129
79491,33.61001,-101.82129
79493,33.61001,-101.82129
79499,33.61001,-101.82129
79501,32.76562,-99.8547
79502,33.13964,-100.22496
79503,32.74991,-99.7837
79504,32.32205,-99.3354
79505,33.5993,-99.8846
79506,32.17581,-100.28956
79508,32.28941,-99.8103
79510,32.29755,-99.4128
79511,32.29959,-101.34324
79512,32.34091,-100.90056
79516,32.7477,-100.9153
79517,32.853,-101.10303
79518,33.3363,-100.77431
79519,32.05822,-99.686
79520,32.81753,-99.9673
79521,33.20701,-99.7174
79525,32.64225,-99.9238
79526,32.66691,-100.78944
79527,32.646,-101.0301
79528,33.18503,-100.6461
79529,33.49357,-99.8126
79530,32.12832,-99.8238
79532,32.3781,-100.75916
79533,32.81515,-99.7451
79534,32.75325,-100.2328
79535,32.18049,-100.42498
79536,32.32964,-99.9395
79537,32.27258,-100.21879
79538,31.9537,-99.6057
79539,33.28603,-99.8473
79540,33.17892,-100.25401
79541,32.15536,-99.8732
79543,32.74927,-100.33879
79544,33.33192,-99.7811
79545,32.38444,-100.57221
79546,32.83794,-100.48919
79547,33.181,-99.854
79548,33.07708,-99.9589
79549,32.74507,-100.91747
79550,32.7477,-100.9153
79553,32.86956,-99.8083
79556,32.30828,-100.40451
79560,32.70893,-100.23405
79561,32.47223,-100.06542
79562,32.30028,-99.9097
79563,32.43295,-99.924
79565,32.3627,-101.04302
79566,32.03111,-100.13192
79567,31.9512,-99.9554
79601,32.34445,-99.8021
79602,32.3426,-99.6942
79603,32.41882,-99.8803
79604,32.42879,-99.7951
79605,32.37048,-99.8146
79606,32.30312,-99.9086
79607,32.42705,-99.7453
79608,32.30213,-99.8907
79697,32.30213,-99.8907
79698,32.47507,-99.7348
79699,32.46647,-99.7116
79701,31.86187,-102.09127
79702,31.96369,-102.08006
79703,31.97331,-102.13435
79704,31.86925,-102.03172
79705,32.04614,-102.07349
79706,31.88159,-102.01343
79707,32.00839,-102.18569
79708,31.86925,-102.03172
79710,31.86925,-102.03172
79711,31.86925,-102.03172
79712,31.86925,-102.03172
79713,32.52733,-101.71597
79714,32.37037,-102.52325
79718,31.38329,-103.55659
79719,31.45366,-103.42061
79720,32.2787,-101.45776
79721,32.27328,-101.37396
79730,30.71198,-102.67678
79731,31.50055,-102.34724
79733,32.11053,-101.36694
79734,30.75868,-104.20999
79735,30.88636,-102.89049
79738,32.74379,-101.43235
79739,31.86433,-101.49375
79740,30.71198,-102.67678
79741,31.98147,-102.61572
79742,31.34033,-102.85402
79743,30.71198,-102.67678
79744,30.91499,-101.89956
79745,31.80835,-103.1135
79748,32.3782,-101.61263
79749,32.25888,-101.84419
79752,31.16157,-102.10727
79754,31.82546,-103.65528
79755,31.36581,-102.04652
79756,31.54809,-102.94327
79758,32.02801,-102.34055
79759,31.86914,-102.54294
79760,31.76516,-102.35434
79761,31.85417,-102.35022
79762,31.8939,-102.35383
79763,31.79696,-102.44011
79764,31.88967,-102.48278
79765,31.88068,-102.34788
79766,31.7697,-102.34551
79768,31.86914,-102.54294
79769,31.74657,-102.56699
79770,31.38329,-103.55659
79772,31.44667,-103.57906
79776,31.73339,-102.5879
79777,31.53869,-103.12666
79778,31.22657,-101.94412
79779,31.45944,-103.18899
79780,31.38329,-103.55659
79781,30.71198,-102.67678
79782,32.20001,-101.82306
79783,32.30602,-101.94996
79785,31.38329,-103.55659
79786,31.38329,-103.55659
79788,31.56924,-103.00674
79789,31.75531,-103.15574
79821,31.72509,-106.35979
79830,30.35792,-103.66029
79831,30.43656,-103.70439
79832,30.36313,-103.6539
79834,29.81874,-103.06071
79835,31.90729,-106.59649
79836,31.51044,-106.14532
79837,31.95819,-105.20106
79838,31.51967,-106.20338
79839,31.31572,-105.45256
79842,29.81874,-103.06071
79843,30.3519,-104.01847
79845,29.57212,-104.37262
79846,29.94371,-104.38668
79847,31.31572,-105.45256
79848,30.25294,-102.16288
79849,31.55084,-106.25073
79850,29.94371,-104.38668
79851,31.31572,-105.45256
79852,29.81874,-103.06071
79853,31.44068,-106.07652
79854,30.75868,-104.20999
79855,31.03912,-104.82447
79901,31.7636,-106.48459
79902,31.87977,-106.54421
79903,31.78685,-106.44529
79904,31.86805,-106.44904
79905,31.76775,-106.43879
79906,31.80916,-106.42471
79907,31.71251,-106.32846
79908,31.82645,-106.38568
79910,31.69484,-106.29998
79911,31.69484,-106.29998
79912,31.89724,-106.56478
79913,31.93728,-106.57239
79914,31.69484,-106.29998
79915,31.74655,-106.37208
79916,31.74435,-106.28792
79917,31.69484,-106.29998
79918,31.83178,-106.39065
79920,31.82143,-106.4614
79922,31.80275,-106.54539
79923,31.69484,-106.29998
79924,31.87224,-106.50284
79925,31.77345,-106.37709
79926,31.69484,-106.29998
79927,31.66067,-106.17647
79929,31.69484,-106.29998
79930,31.80945,-106.46424
79931,31.69484,-106.29998
79932,31.87738,-106.60758
79934,31.96322,-106.39227
79935,31.77011,-106.33198
79936,31.7112,-106.243
79937,31.69484,-106.29998
79938,31.84982,-106.3044
79940,31.69484,-106.29998
79941,31.69484,-106.29998
79942,31.69484,-106.29998
79943,31.69484,-106.29998
79944,31.69484,-106.29998
79945,31.69484,-106.29998
79946,31.69484,-106.29998
79947,31.69484,-106.29998
79948,31.69484,-106.29998
79949,31.69484,-106.29998
79950,31.69484,-106.29998
79951,31.69484,-106.29998
79952,31.69484,-106.29998
79953,31.69484,-106.29998
79954,31.69484,-106.29998
79955,31.69484,-106.29998
79958,31.69484,-106.29998
79960,31.69484,-106.29998
79961,31.69484,-106.29998
79966,31.69484,-106.29998
79968,31.77045,-106.50484
79973,31.69484,-106.29998
79974,31.69484,-106.29998
79975,31.69484,-106.29998
79976,31.69484,-106.29998
79977,31.69484,-106.29998
79978,31.79927,-106.38275
79980,31.69484,-106.29998
79982,31.69484,-106.29998
79983,31.69484,-106.29998
79984,31.69484,-106.29998
79985,31.69484,-106.29998
79986,31.69484,-106.29998
79987,31.69484,-106.29998
79988,31.69484,-106.29998
79989,31.69484,-106.29998
79990,31.69484,-106.29998
79991,31.69484,-106.29998
79992,31.69484,-106.29998
79993,31.69484,-106.29998
79994,31.69484,-106.29998
79995,31.69484,-106.29998
79996,31.69484,-106.29998
79997,31.69484,-106.29998
79998,31.69484,-106.29998
79999,31.69484,-106.29998
80001,39.52201,-105.22394
80002,39.82781,-105.10923
80003,39.83508,-105.10577
80004,39.81448,-105.12817
80005,39.85725,-105.12344
80006,39.52201,-105.22394
80007,39.86336,-105.17242
80010,39.71528,-104.84748
80011,39.78828,-104.82276
80012,39.6812,-104.80973
80013,39.66065,-104.76275
80014,39.66043,-104.82933
80015,39.66742,-104.77526
80016,39.60117,-104.73942
80017,39.70214,-104.80667
80018,39.68948,-104.67982
80019,39.78144,-104.68537
80020,40.04606,-105.09715
80021,39.88538,-105.11389
80022,39.86983,-104.77152
80024,39.8445,-104.91878
80025,39.93242,-105.28796
80026,40.02633,-105.10489
80027,39.98083,-105.26991
80028,40.08783,-105.3735
80030,39.87253,-105.03448
80031,39.87529,-105.03448
80033,39.77698,-105.10818
80034,39.52201,-105.22394
80035,39.80797,-104.40791
80036,39.80797,-104.40791
80037,39.80797,-104.40791
80038,40.08783,-105.3735
80040,39.80797,-104.40791
80041,39.73875,-104.40834
80042,39.80797,-104.40791
80044,39.73875,-104.40834
80045,39.74673,-104.83836
80046,39.73875,-104.40834
80047,39.73875,-104.40834
80101,39.38233,-104.08478
80102,39.86938,-104.45833
80103,39.65263,-104.16263
80104,39.37477,-104.84998
80105,39.65946,-103.94853
80106,39.20896,-104.50512
80107,39.38284,-104.49591
80110,39.64895,-104.97385
80111,39.66681,-104.8647
80112,39.58123,-104.86219
80116,39.30403,-104.75672
80117,39.37025,-104.42121
80118,39.21335,-104.95018
80120,39.59793,-105.01018
